obs_mode,x,mean_hns,std_hns,active_runs
native_obs,100279.0,0.3013086490846842,1.2945838126654734,171
native_obs,107962.0,0.36510199713360775,1.440778156758672,170
native_obs,116233.0,0.374622510710671,1.4394034639014126,170
native_obs,125137.0,0.448026138146545,1.2775012643504757,170
native_obs,134724.0,0.4644952489929523,1.280169734548631,169
native_obs,145046.0,0.4830440645354177,1.288446842132795,168
native_obs,156158.0,0.5455590667005227,1.5625198580078996,168
native_obs,168122.0,0.6187410414533726,1.8300711449377438,168
native_obs,181002.0,0.6298883378556358,1.861340347270058,167
native_obs,194868.0,0.6820398021859185,1.968005938205991,166
native_obs,209798.0,0.7034236681938695,2.0060193126089496,166
native_obs,225870.0,0.7055662620493995,2.005483586057318,166
native_obs,243175.0,0.7089617335532976,2.011516777947248,165
native_obs,261805.0,0.7531697243528842,2.0427589212422332,165
native_obs,281862.0,0.7814559542303956,2.0590588623754447,163
native_obs,303456.0,0.804107338979743,2.0577207057162603,163
native_obs,326704.0,0.8214740760189047,2.056528444025559,163
native_obs,351733.0,0.8211315612722001,2.0637323448130616,162
native_obs,378680.0,0.8333014701110008,2.0640949547457863,162
native_obs,407692.0,0.9322739670072487,2.344935017798162,161
native_obs,438925.0,0.9432474204323589,2.3562454340390704,160
native_obs,472552.0,0.9510650944371173,2.365910154791924,159
native_obs,508755.0,0.9796865397313471,2.3882049687826736,157
native_obs,547732.0,1.0376107599218913,2.436756038755961,156
native_obs,589694.0,1.0613741781079198,2.4566979196446113,155
native_obs,634872.0,1.1030606815362078,2.480346557816178,154
native_obs,683510.0,1.1151109917055082,2.496193352186537,153
native_obs,735875.0,1.1574835895447801,2.5181834955314146,153
native_obs,792252.0,1.1668791793029556,2.5353505502164455,152
native_obs,852947.0,1.17952724658087,2.5570886452268464,150
native_obs,918293.0,1.188040126225937,2.5724588468723764,148
native_obs,988645.0,1.175573812185747,2.533060613957847,144
native_obs,1064386.0,1.230336337259828,2.6142200113700085,138
native_obs,1145930.0,1.2598343476289717,2.6246065164722645,138
native_obs,1233722.0,1.2976691853372706,2.689069038542399,137
native_obs,1328239.0,1.2463880319455227,2.5247631109418234,135
native_obs,1429998.0,1.2992257738370379,2.5857225899618563,135
native_obs,1539552.0,1.3121307724763458,2.581519934738306,135
native_obs,1657500.0,1.3595427178406254,2.6091481835925108,135
native_obs,1784483.0,1.4273011068525578,2.651413099065114,133
native_obs,1921195.0,1.46611875748304,2.69894806464585,129
native_obs,2068381.0,1.45026378692966,2.7299202175119985,125
native_obs,2226843.0,1.6340764605258362,3.1260570740380387,125
native_obs,2397445.0,1.5801448134979625,3.094935550619571,122
native_obs,2581117.0,1.650757465403562,3.2191116188236646,121
native_obs,2778860.0,1.6586203288585954,3.2422342399018835,118
native_obs,2991753.0,1.6812645520505474,3.250731607728968,117
native_obs,3220956.0,1.6939989905832558,3.2723930380617845,116
native_obs,3467719.0,1.709430943734105,3.303685704696576,115
native_obs,3733386.0,1.7757227339362271,3.33143358038691,112
native_obs,4019406.0,1.8084346337218853,3.3385911164671276,112
native_obs,4327339.0,1.8257717226719248,3.352560804939593,112
native_obs,4658864.0,1.8250629769323938,3.368459357603343,109
native_obs,5015786.0,1.8500002467018903,3.4087400632720803,109
native_obs,5400054.0,1.8692800214411833,3.425366187124778,109
native_obs,5813760.0,1.8779763310312334,3.4303433593419888,109
native_obs,6259161.0,1.8897620414287286,3.431082228184583,109
native_obs,6738685.0,1.8951774734660058,3.4346951623340676,109
native_obs,7254947.0,1.9407913557359568,3.484034730603873,109
native_obs,7810759.0,1.7901754863710435,3.08037518543181,108
native_obs,8409154.0,1.7999581808421539,3.0809311622020035,108
native_obs,9053392.0,1.8210200358627335,3.1306962026973157,108
native_obs,9746987.0,1.8178957048130104,3.163445170395355,107
native_obs,10493719.0,1.8218115692699712,3.1630984854516786,107
native_obs,11297659.0,1.837869914597187,3.176583869017681,107
native_obs,12163190.0,1.842623173159016,3.1749540231127527,107
native_obs,13095031.0,1.852966012352881,3.1787321812161964,107
native_obs,14098262.0,1.8560480494236498,3.1770739628675173,107
native_obs,15178352.0,1.8658806273684347,3.1818443437659765,107
native_obs,16341189.0,1.8862083021051346,3.2173363750734896,107
native_obs,17593113.0,1.9085221941710235,3.257405868647596,107
native_obs,18940948.0,1.9333928194434202,3.269541236467614,106
native_obs,20392044.0,2.147892725605861,3.8465094903369383,24
native_obs,21954310.0,1.9747789518843015,2.065215267711978,9
native_obs,23636264.0,2.000102538729186,2.1791705115345543,7
native_obs,25447075.0,2.3200159113880887,2.1963233313935002,6
native_obs,27396616.0,1.6343839831763984,2.3088960903842097,4
native_obs,29495513.0,1.6343839831763984,2.3088960903842097,4
native_obs,31755210.0,1.6343839831763984,2.3088960903842097,4
