trial_index,timestamp,trial_name,kind,policy,num_envs,episodes_started,episodes_finished,env_steps,ale_frames,cumulative_env_steps,cumulative_ale_frames,score_mean,score_median,score_min,score_max,min_player_x_alive,best_stable_left_x,notes
1429,2026-04-02T12:33:21-07:00,shaping_left_grid_1211_skull52_x58_jump12x14_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,492100,492100,0.0,0.0,0.0,0.0,28,38,
1430,2026-04-02T12:33:21-07:00,shaping_left_grid_1212_skull52_x58_jump12x14_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,492400,492400,0.0,0.0,0.0,0.0,28,38,
1431,2026-04-02T12:33:21-07:00,shaping_left_grid_1213_skull52_x58_jump12x14_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,492700,492700,0.0,0.0,0.0,0.0,28,38,
1432,2026-04-02T12:33:21-07:00,shaping_left_grid_1214_skull52_x58_jump12x14_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,493000,493000,0.0,0.0,0.0,0.0,28,38,
1433,2026-04-02T12:33:22-07:00,shaping_left_grid_1215_skull52_x58_jump12x16_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,493300,493300,0.0,0.0,0.0,0.0,28,38,
1434,2026-04-02T12:33:22-07:00,shaping_left_grid_1216_skull52_x58_jump12x16_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,493600,493600,0.0,0.0,0.0,0.0,28,38,
1435,2026-04-02T12:33:22-07:00,shaping_left_grid_1217_skull52_x58_jump12x16_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,493900,493900,0.0,0.0,0.0,0.0,28,38,
1436,2026-04-02T12:33:22-07:00,shaping_left_grid_1218_skull52_x58_jump12x16_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,494200,494200,0.0,0.0,0.0,0.0,28,38,
1437,2026-04-02T12:33:22-07:00,shaping_left_grid_1219_skull52_x58_jump12x16_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,494500,494500,0.0,0.0,0.0,0.0,28,38,
1438,2026-04-02T12:33:22-07:00,shaping_left_grid_1220_skull52_x58_jump12x16_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,494800,494800,0.0,0.0,0.0,0.0,28,38,
1439,2026-04-02T12:33:23-07:00,shaping_left_grid_1221_skull52_x58_jump12x16_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,495100,495100,0.0,0.0,0.0,0.0,28,38,
1440,2026-04-02T12:33:23-07:00,shaping_left_grid_1222_skull52_x58_jump12x16_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,495400,495400,0.0,0.0,0.0,0.0,28,38,
1441,2026-04-02T12:33:23-07:00,shaping_left_grid_1223_skull52_x58_jump12x16_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,495700,495700,0.0,0.0,0.0,0.0,28,38,
1442,2026-04-02T12:33:23-07:00,shaping_left_grid_1224_skull52_x58_jump12x16_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,496000,496000,0.0,0.0,0.0,0.0,28,38,
1443,2026-04-02T12:33:23-07:00,shaping_left_grid_1225_skull52_x58_jump12x16_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,496300,496300,0.0,0.0,0.0,0.0,28,38,
1444,2026-04-02T12:33:24-07:00,shaping_left_grid_1226_skull52_x58_jump12x16_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,496600,496600,0.0,0.0,0.0,0.0,28,38,
1445,2026-04-02T12:33:24-07:00,shaping_left_grid_1227_skull52_x58_jump12x16_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,496900,496900,0.0,0.0,0.0,0.0,28,38,
1446,2026-04-02T12:33:24-07:00,shaping_left_grid_1228_skull52_x58_jump12x16_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,497200,497200,0.0,0.0,0.0,0.0,28,38,
1447,2026-04-02T12:33:24-07:00,shaping_left_grid_1229_skull52_x58_jump12x16_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,497500,497500,0.0,0.0,0.0,0.0,28,38,
1448,2026-04-02T12:33:24-07:00,shaping_left_grid_1230_skull52_x58_jump12x16_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,497800,497800,0.0,0.0,0.0,0.0,28,38,
1449,2026-04-02T12:33:25-07:00,shaping_left_grid_1231_skull52_x58_jump12x16_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,498100,498100,0.0,0.0,0.0,0.0,28,38,
1450,2026-04-02T12:33:25-07:00,shaping_left_grid_1232_skull52_x58_jump12x16_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,498400,498400,0.0,0.0,0.0,0.0,28,38,
1451,2026-04-02T12:33:25-07:00,shaping_left_grid_1233_skull52_x58_jump12x16_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,498700,498700,0.0,0.0,0.0,0.0,28,38,
1452,2026-04-02T12:33:25-07:00,shaping_left_grid_1234_skull52_x58_jump12x16_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,499000,499000,0.0,0.0,0.0,0.0,28,38,
1453,2026-04-02T12:33:25-07:00,shaping_left_grid_1235_skull52_x58_jump12x16_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,499300,499300,0.0,0.0,0.0,0.0,28,38,
1454,2026-04-02T12:33:26-07:00,shaping_left_grid_1236_skull52_x58_jump12x16_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,499600,499600,0.0,0.0,0.0,0.0,28,38,
1455,2026-04-02T12:33:26-07:00,shaping_left_grid_1237_skull52_x58_jump12x16_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,499900,499900,0.0,0.0,0.0,0.0,28,38,
1456,2026-04-02T12:33:26-07:00,shaping_left_grid_1238_skull52_x58_jump12x16_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,500200,500200,0.0,0.0,0.0,0.0,28,38,
1457,2026-04-02T12:33:26-07:00,shaping_left_grid_1239_skull52_x58_jump12x16_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,500500,500500,0.0,0.0,0.0,0.0,28,38,
1458,2026-04-02T12:33:26-07:00,shaping_left_grid_1240_skull52_x58_jump12x16_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,500800,500800,0.0,0.0,0.0,0.0,28,38,
1459,2026-04-02T12:33:26-07:00,shaping_left_grid_1241_skull52_x58_jump12x16_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,501100,501100,0.0,0.0,0.0,0.0,28,38,
1460,2026-04-02T12:33:27-07:00,shaping_left_grid_1242_skull52_x58_jump12x18_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,501400,501400,0.0,0.0,0.0,0.0,28,38,
1461,2026-04-02T12:33:27-07:00,shaping_left_grid_1243_skull52_x58_jump12x18_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,501700,501700,0.0,0.0,0.0,0.0,28,38,
1462,2026-04-02T12:33:27-07:00,shaping_left_grid_1244_skull52_x58_jump12x18_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,502000,502000,0.0,0.0,0.0,0.0,28,38,
1463,2026-04-02T12:33:27-07:00,shaping_left_grid_1245_skull52_x58_jump12x18_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,502300,502300,0.0,0.0,0.0,0.0,28,38,
1464,2026-04-02T12:33:27-07:00,shaping_left_grid_1246_skull52_x58_jump12x18_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,502600,502600,0.0,0.0,0.0,0.0,28,38,
1465,2026-04-02T12:33:28-07:00,shaping_left_grid_1247_skull52_x58_jump12x18_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,502900,502900,0.0,0.0,0.0,0.0,28,38,
1466,2026-04-02T12:33:28-07:00,shaping_left_grid_1248_skull52_x58_jump12x18_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,503200,503200,0.0,0.0,0.0,0.0,28,38,
1467,2026-04-02T12:33:28-07:00,shaping_left_grid_1249_skull52_x58_jump12x18_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,503500,503500,0.0,0.0,0.0,0.0,28,38,
1468,2026-04-02T12:33:28-07:00,shaping_left_grid_1250_skull52_x58_jump12x18_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,503800,503800,0.0,0.0,0.0,0.0,28,38,
1469,2026-04-02T12:33:28-07:00,shaping_left_grid_1251_skull52_x58_jump12x18_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,504100,504100,0.0,0.0,0.0,0.0,28,38,
1470,2026-04-02T12:33:29-07:00,shaping_left_grid_1252_skull52_x58_jump12x18_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,504400,504400,0.0,0.0,0.0,0.0,28,38,
1471,2026-04-02T12:33:29-07:00,shaping_left_grid_1253_skull52_x58_jump12x18_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,504700,504700,0.0,0.0,0.0,0.0,28,38,
1472,2026-04-02T12:33:29-07:00,shaping_left_grid_1254_skull52_x58_jump12x18_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,505000,505000,0.0,0.0,0.0,0.0,28,38,
1473,2026-04-02T12:33:29-07:00,shaping_left_grid_1255_skull52_x58_jump12x18_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,505300,505300,0.0,0.0,0.0,0.0,28,38,
1474,2026-04-02T12:33:29-07:00,shaping_left_grid_1256_skull52_x58_jump12x18_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,505600,505600,0.0,0.0,0.0,0.0,28,38,
1475,2026-04-02T12:33:30-07:00,shaping_left_grid_1257_skull52_x58_jump12x18_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,505900,505900,0.0,0.0,0.0,0.0,28,38,
1476,2026-04-02T12:33:30-07:00,shaping_left_grid_1258_skull52_x58_jump12x18_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,506200,506200,0.0,0.0,0.0,0.0,28,38,
1477,2026-04-02T12:33:30-07:00,shaping_left_grid_1259_skull52_x58_jump12x18_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,506500,506500,0.0,0.0,0.0,0.0,28,38,
1478,2026-04-02T12:33:30-07:00,shaping_left_grid_1260_skull52_x58_jump12x18_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,506800,506800,0.0,0.0,0.0,0.0,28,38,
1479,2026-04-02T12:33:30-07:00,shaping_left_grid_1261_skull52_x58_jump12x18_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,507100,507100,0.0,0.0,0.0,0.0,28,38,
1480,2026-04-02T12:33:30-07:00,shaping_left_grid_1262_skull52_x58_jump12x18_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,507400,507400,0.0,0.0,0.0,0.0,28,38,
1481,2026-04-02T12:33:31-07:00,shaping_left_grid_1263_skull52_x58_jump12x18_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,507700,507700,0.0,0.0,0.0,0.0,28,38,
1482,2026-04-02T12:33:31-07:00,shaping_left_grid_1264_skull52_x58_jump12x18_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,508000,508000,0.0,0.0,0.0,0.0,28,38,
1483,2026-04-02T12:33:31-07:00,shaping_left_grid_1265_skull52_x58_jump12x18_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,508300,508300,0.0,0.0,0.0,0.0,28,38,
1484,2026-04-02T12:33:31-07:00,shaping_left_grid_1266_skull52_x58_jump12x18_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,508600,508600,0.0,0.0,0.0,0.0,28,38,
1485,2026-04-02T12:33:31-07:00,shaping_left_grid_1267_skull52_x58_jump12x18_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,508900,508900,0.0,0.0,0.0,0.0,28,38,
1486,2026-04-02T12:33:32-07:00,shaping_left_grid_1268_skull52_x58_jump12x18_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,509200,509200,0.0,0.0,0.0,0.0,28,38,
1487,2026-04-02T12:33:32-07:00,shaping_left_grid_1269_skull52_x58_jump12x20_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,509500,509500,0.0,0.0,0.0,0.0,28,38,
1488,2026-04-02T12:33:32-07:00,shaping_left_grid_1270_skull52_x58_jump12x20_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,509800,509800,0.0,0.0,0.0,0.0,28,38,
1489,2026-04-02T12:33:32-07:00,shaping_left_grid_1271_skull52_x58_jump12x20_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,510100,510100,0.0,0.0,0.0,0.0,28,38,
1490,2026-04-02T12:33:32-07:00,shaping_left_grid_1272_skull52_x58_jump12x20_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,510400,510400,0.0,0.0,0.0,0.0,28,38,
1491,2026-04-02T12:33:33-07:00,shaping_left_grid_1273_skull52_x58_jump12x20_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,510700,510700,0.0,0.0,0.0,0.0,28,38,
1492,2026-04-02T12:33:33-07:00,shaping_left_grid_1274_skull52_x58_jump12x20_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,511000,511000,0.0,0.0,0.0,0.0,28,38,
1493,2026-04-02T12:33:33-07:00,shaping_left_grid_1275_skull52_x58_jump12x20_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,511300,511300,0.0,0.0,0.0,0.0,28,38,
1494,2026-04-02T12:33:33-07:00,shaping_left_grid_1276_skull52_x58_jump12x20_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,511600,511600,0.0,0.0,0.0,0.0,28,38,
1495,2026-04-02T12:33:33-07:00,shaping_left_grid_1277_skull52_x58_jump12x20_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,511900,511900,0.0,0.0,0.0,0.0,28,38,
1496,2026-04-02T12:33:34-07:00,shaping_left_grid_1278_skull52_x58_jump12x20_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,512200,512200,0.0,0.0,0.0,0.0,28,38,
1497,2026-04-02T12:33:34-07:00,shaping_left_grid_1279_skull52_x58_jump12x20_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,512500,512500,0.0,0.0,0.0,0.0,28,38,
1498,2026-04-02T12:33:34-07:00,shaping_left_grid_1280_skull52_x58_jump12x20_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,512800,512800,0.0,0.0,0.0,0.0,28,38,
1499,2026-04-02T12:33:34-07:00,shaping_left_grid_1281_skull52_x58_jump12x20_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,513100,513100,0.0,0.0,0.0,0.0,28,38,
1500,2026-04-02T12:33:34-07:00,shaping_left_grid_1282_skull52_x58_jump12x20_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,513400,513400,0.0,0.0,0.0,0.0,28,38,
1501,2026-04-02T12:33:34-07:00,shaping_left_grid_1283_skull52_x58_jump12x20_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,513700,513700,0.0,0.0,0.0,0.0,28,38,
1502,2026-04-02T12:33:35-07:00,shaping_left_grid_1284_skull52_x58_jump12x20_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,514000,514000,0.0,0.0,0.0,0.0,28,38,
1503,2026-04-02T12:33:35-07:00,shaping_left_grid_1285_skull52_x58_jump12x20_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,514300,514300,0.0,0.0,0.0,0.0,28,38,
1504,2026-04-02T12:33:35-07:00,shaping_left_grid_1286_skull52_x58_jump12x20_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,514600,514600,0.0,0.0,0.0,0.0,28,38,
1505,2026-04-02T12:33:35-07:00,shaping_left_grid_1287_skull52_x58_jump12x20_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,514900,514900,0.0,0.0,0.0,0.0,28,38,
1506,2026-04-02T12:33:35-07:00,shaping_left_grid_1288_skull52_x58_jump12x20_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,515200,515200,0.0,0.0,0.0,0.0,28,38,
1507,2026-04-02T12:33:36-07:00,shaping_left_grid_1289_skull52_x58_jump12x20_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,515500,515500,0.0,0.0,0.0,0.0,28,38,
1508,2026-04-02T12:33:36-07:00,shaping_left_grid_1290_skull52_x58_jump12x20_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,515800,515800,0.0,0.0,0.0,0.0,28,38,
1509,2026-04-02T12:33:36-07:00,shaping_left_grid_1291_skull52_x58_jump12x20_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,516100,516100,0.0,0.0,0.0,0.0,28,38,
1510,2026-04-02T12:33:36-07:00,shaping_left_grid_1292_skull52_x58_jump12x20_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,516400,516400,0.0,0.0,0.0,0.0,28,38,
1511,2026-04-02T12:33:36-07:00,shaping_left_grid_1293_skull52_x58_jump12x20_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,516700,516700,0.0,0.0,0.0,0.0,28,38,
1512,2026-04-02T12:33:37-07:00,shaping_left_grid_1294_skull52_x58_jump12x20_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,517000,517000,0.0,0.0,0.0,0.0,28,38,
1513,2026-04-02T12:33:37-07:00,shaping_left_grid_1295_skull52_x58_jump12x20_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,517300,517300,0.0,0.0,0.0,0.0,28,38,
1514,2026-04-02T12:33:37-07:00,shaping_left_grid_1296_skull52_x60_jump12x10_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,517600,517600,0.0,0.0,0.0,0.0,30,40,
1515,2026-04-02T12:33:37-07:00,shaping_left_grid_1297_skull52_x60_jump12x10_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,517900,517900,0.0,0.0,0.0,0.0,30,40,
1516,2026-04-02T12:33:37-07:00,shaping_left_grid_1298_skull52_x60_jump12x10_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,518200,518200,0.0,0.0,0.0,0.0,30,40,
1517,2026-04-02T12:33:38-07:00,shaping_left_grid_1299_skull52_x60_jump12x10_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,518500,518500,0.0,0.0,0.0,0.0,30,40,
1518,2026-04-02T12:33:38-07:00,shaping_left_grid_1300_skull52_x60_jump12x10_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,518800,518800,0.0,0.0,0.0,0.0,30,40,
1519,2026-04-02T12:33:38-07:00,shaping_left_grid_1301_skull52_x60_jump12x10_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,519100,519100,0.0,0.0,0.0,0.0,30,40,
1520,2026-04-02T12:33:38-07:00,shaping_left_grid_1302_skull52_x60_jump12x10_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,519400,519400,0.0,0.0,0.0,0.0,30,40,
1521,2026-04-02T12:33:38-07:00,shaping_left_grid_1303_skull52_x60_jump12x10_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,519700,519700,0.0,0.0,0.0,0.0,30,40,
1522,2026-04-02T12:33:38-07:00,shaping_left_grid_1304_skull52_x60_jump12x10_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,520000,520000,0.0,0.0,0.0,0.0,30,40,
1523,2026-04-02T12:33:39-07:00,shaping_left_grid_1305_skull52_x60_jump12x10_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,520300,520300,0.0,0.0,0.0,0.0,30,40,
1524,2026-04-02T12:33:39-07:00,shaping_left_grid_1306_skull52_x60_jump12x10_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,520600,520600,0.0,0.0,0.0,0.0,30,40,
1525,2026-04-02T12:33:39-07:00,shaping_left_grid_1307_skull52_x60_jump12x10_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,520900,520900,0.0,0.0,0.0,0.0,30,40,
1526,2026-04-02T12:33:39-07:00,shaping_left_grid_1308_skull52_x60_jump12x10_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,521200,521200,0.0,0.0,0.0,0.0,30,40,
1527,2026-04-02T12:33:39-07:00,shaping_left_grid_1309_skull52_x60_jump12x10_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,521500,521500,0.0,0.0,0.0,0.0,30,40,
1528,2026-04-02T12:33:40-07:00,shaping_left_grid_1310_skull52_x60_jump12x10_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,521800,521800,0.0,0.0,0.0,0.0,30,40,
1529,2026-04-02T12:33:40-07:00,shaping_left_grid_1311_skull52_x60_jump12x10_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,522100,522100,0.0,0.0,0.0,0.0,30,40,
1530,2026-04-02T12:33:40-07:00,shaping_left_grid_1312_skull52_x60_jump12x10_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,522400,522400,0.0,0.0,0.0,0.0,30,40,
1531,2026-04-02T12:33:40-07:00,shaping_left_grid_1313_skull52_x60_jump12x10_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,522700,522700,0.0,0.0,0.0,0.0,30,40,
1532,2026-04-02T12:33:40-07:00,shaping_left_grid_1314_skull52_x60_jump12x10_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,523000,523000,0.0,0.0,0.0,0.0,30,40,
1533,2026-04-02T12:33:41-07:00,shaping_left_grid_1315_skull52_x60_jump12x10_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,523300,523300,0.0,0.0,0.0,0.0,30,40,
1534,2026-04-02T12:33:41-07:00,shaping_left_grid_1316_skull52_x60_jump12x10_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,523600,523600,0.0,0.0,0.0,0.0,30,40,
1535,2026-04-02T12:33:41-07:00,shaping_left_grid_1317_skull52_x60_jump12x10_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,523900,523900,0.0,0.0,0.0,0.0,30,40,
1536,2026-04-02T12:33:41-07:00,shaping_left_grid_1318_skull52_x60_jump12x10_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,524200,524200,0.0,0.0,0.0,0.0,30,40,
1537,2026-04-02T12:33:41-07:00,shaping_left_grid_1319_skull52_x60_jump12x10_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,524500,524500,0.0,0.0,0.0,0.0,30,40,
1538,2026-04-02T12:33:42-07:00,shaping_left_grid_1320_skull52_x60_jump12x10_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,524800,524800,0.0,0.0,0.0,0.0,30,40,
1539,2026-04-02T12:33:42-07:00,shaping_left_grid_1321_skull52_x60_jump12x10_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,525100,525100,0.0,0.0,0.0,0.0,30,40,
1540,2026-04-02T12:33:42-07:00,shaping_left_grid_1322_skull52_x60_jump12x10_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,525400,525400,0.0,0.0,0.0,0.0,30,40,
1541,2026-04-02T12:33:42-07:00,shaping_left_grid_1323_skull52_x60_jump12x12_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,525700,525700,0.0,0.0,0.0,0.0,30,40,
1542,2026-04-02T12:33:42-07:00,shaping_left_grid_1324_skull52_x60_jump12x12_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,526000,526000,0.0,0.0,0.0,0.0,30,40,
1543,2026-04-02T12:33:43-07:00,shaping_left_grid_1325_skull52_x60_jump12x12_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,526300,526300,0.0,0.0,0.0,0.0,30,40,
1544,2026-04-02T12:33:43-07:00,shaping_left_grid_1326_skull52_x60_jump12x12_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,526600,526600,0.0,0.0,0.0,0.0,30,40,
1545,2026-04-02T12:33:43-07:00,shaping_left_grid_1327_skull52_x60_jump12x12_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,526900,526900,0.0,0.0,0.0,0.0,30,40,
1546,2026-04-02T12:33:43-07:00,shaping_left_grid_1328_skull52_x60_jump12x12_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,527200,527200,0.0,0.0,0.0,0.0,30,40,
1547,2026-04-02T12:33:43-07:00,shaping_left_grid_1329_skull52_x60_jump12x12_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,527500,527500,0.0,0.0,0.0,0.0,30,40,
1548,2026-04-02T12:33:43-07:00,shaping_left_grid_1330_skull52_x60_jump12x12_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,527800,527800,0.0,0.0,0.0,0.0,30,40,
1549,2026-04-02T12:33:44-07:00,shaping_left_grid_1331_skull52_x60_jump12x12_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,528100,528100,0.0,0.0,0.0,0.0,30,40,
1550,2026-04-02T12:33:44-07:00,shaping_left_grid_1332_skull52_x60_jump12x12_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,528400,528400,0.0,0.0,0.0,0.0,30,40,
1551,2026-04-02T12:33:44-07:00,shaping_left_grid_1333_skull52_x60_jump12x12_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,528700,528700,0.0,0.0,0.0,0.0,30,40,
1552,2026-04-02T12:33:44-07:00,shaping_left_grid_1334_skull52_x60_jump12x12_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,529000,529000,0.0,0.0,0.0,0.0,30,40,
1553,2026-04-02T12:33:44-07:00,shaping_left_grid_1335_skull52_x60_jump12x12_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,529300,529300,0.0,0.0,0.0,0.0,30,40,
1554,2026-04-02T12:33:45-07:00,shaping_left_grid_1336_skull52_x60_jump12x12_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,529600,529600,0.0,0.0,0.0,0.0,30,40,
1555,2026-04-02T12:33:45-07:00,shaping_left_grid_1337_skull52_x60_jump12x12_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,529900,529900,0.0,0.0,0.0,0.0,30,40,
1556,2026-04-02T12:33:45-07:00,shaping_left_grid_1338_skull52_x60_jump12x12_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,530200,530200,0.0,0.0,0.0,0.0,30,40,
1557,2026-04-02T12:33:45-07:00,shaping_left_grid_1339_skull52_x60_jump12x12_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,530500,530500,0.0,0.0,0.0,0.0,30,40,
1558,2026-04-02T12:33:45-07:00,shaping_left_grid_1340_skull52_x60_jump12x12_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,530800,530800,0.0,0.0,0.0,0.0,30,40,
1559,2026-04-02T12:33:46-07:00,shaping_left_grid_1341_skull52_x60_jump12x12_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,531100,531100,0.0,0.0,0.0,0.0,30,40,
1560,2026-04-02T12:33:46-07:00,shaping_left_grid_1342_skull52_x60_jump12x12_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,531400,531400,0.0,0.0,0.0,0.0,30,40,
1561,2026-04-02T12:33:46-07:00,shaping_left_grid_1343_skull52_x60_jump12x12_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,531700,531700,0.0,0.0,0.0,0.0,30,40,
1562,2026-04-02T12:33:46-07:00,shaping_left_grid_1344_skull52_x60_jump12x12_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,532000,532000,0.0,0.0,0.0,0.0,30,40,
